product_name,review_text_cln,Sentiment
Mainstays 14 High Profile Foldable Steel Twin XL Platform Bed Frame White,lite weight strong doesnt make noise unfold two bolts together great height ten inch storage feet deep space use two adults sleep handles weight movement sleep perfect breathable need mattress,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,i pleasantly surprised quality camera it great deal considering reasonable price it good beginners complicated learn it takes great pictures well i wish came memory card though having make additional purchase something i thought id,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,this camera purchased teenage daughter interested photography we didnt want make big investment still wanted quality item got would recommend,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,in work architect i use sony photograph sites new projects interiors remodeling projects record progress construction the camera light weight fits pocket rugged produces high quality photographs different lighting conditions i love,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,this camera everything i expected with megapixels takes beautifully clear pictures pure simple best buy money,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,the camera nice compact size i purchased replacement another camera i liked easytouse design the menu easy navigate the autofocus bit tricky ive used camera times since i purchased the optic zoom clear the video audio quality also good this would great camera go due portability i add depending iso settings lightingenvironment may need adjust image settings capture best picture,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,bought little sony point shoot take vacation ireland it worked flawlessly i really enjoyed fit pocket extremely lightweight i previously carried canon trips constantly way use does take good photos canon pictures good enough vacation pictures,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,no complaints camera was sent cleaning kit was sent different brand items picture the camera case sent big camera small camera cleaning supplies also regular usb port camera i idea package usb card,Negative
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,i purchased camera im sure i keep,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,the price good camera accessories i initial setup camera took couple photos seemed function well i charged battery put camera away next time i attempted turn camera would work once charged overnight still turn work,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,i got three im happy,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,this dscw third sony cybershot camera ive purchased the first one lasted years great results second one dscw sent back within months developing streaky line ran screen it repaired sony cost within year useless retractable lens stopped working now dscw developed sort streak viewing screen returned sony repair word yet outcome honest i cant recommend sony cybershot due unreliability even though i taken thousands great pictures sony cameras i bought new ge x today retracting lens im hopeful th,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,a lot nice features price convenience tucking away jacket pocket skiing without taking expensive camera wild negatives cold affecting battery life expected cameras like,Negative
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,my cell phone specs much better i bought camera i figured would better cell i took trip cell pics far better also creating videos camera creates additional support files video must kept video play yuck,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,so easy use small inexpensive got wife use work really like wide angle setting it takes multiple shots succession needs shoot entire room just hold button move slowly left right it takes views,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,seems camera needs braced something image doesnt end blurry looked camera menu image stabilization no go looked help guide still nothing my kodak easyshare rest soul much better flash bright washes subject,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,does good job taking photos wish optical zoom bit stronger overall i satisfied,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,ive missed i love camera i see view screen clearly bright florida sun the controls easy access i adjust shooting mode settings easily the shutter release zoom switch right need it works well shots intelligent auto setting i adjust exposure white balance sensitivity iso easily qucikly rest i set timer variety settings it takes outstanding shots lighting conditions bright sunlight moonless night i essential tremors movement it compensates shakiness amazingly well blurred images camera shake if youre stupid enough move camera sh,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,quality looks great figure everything works instructions woefully inadequate buttons functions work not clear shutter button works ended dozen shots thought getting one i think great little digital toy need clarify usage instructions,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,just i need small compact job thank yo,Negative
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,excellent camera great pictures,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,i love camera ease taking pictures,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,i bought i thought top line bad iphone better camera,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,for inexpensive camera take vacations works great its small lightweight takes good photos,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,for overall appearance price camera priced well easy use i would recommend,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,im i dont need camera lot bells whistles this camera great point press button thanks sony son,Positive
Sony Cyber shot DSC W800 Digital Camera Black with 64GB Accessory Kit,the camera easy figure use its taking forever figure download pictures computer the directions essentially limited saying done the rest online confusing,Positive
